# # x, y (Datensatz zum Testen von Fits höheren Grades in WissDV WiSe20212022)
0.000000000000000000e+00 1.299000000000000000e+03
5.025125628140703071e-01 1.159024494330951256e+03
1.005025125628140614e+00 5.367964697861165178e+02
1.507537688442210921e+00 1.353315926365495898e+03
2.010050251256281229e+00 1.401582864069089055e+03
2.512562814070351536e+00 1.154597282896896559e+03
3.015075376884421843e+00 1.186359182848917953e+03
3.517587939698492150e+00 7.378685639251533530e+02
4.020100502512562457e+00 1.035125426125602871e+03
4.522613065326632764e+00 1.098129769450266394e+03
5.025125628140703071e+00 2.548815938991439509e+02
5.527638190954773378e+00 4.863808994722355692e+02
6.030150753768843686e+00 3.362768616954117817e+01
6.532663316582913993e+00 4.926219539910608205e+02
7.035175879396984300e+00 1.431363702936794425e+03
7.537688442211054607e+00 3.548529330067422620e+02
8.040201005025124914e+00 3.360896442009040470e+02
8.542713567839195221e+00 2.150738365192798369e+02
9.045226130653265528e+00 3.668055099618696886e+02
9.547738693467335835e+00 2.128466452867352388e+01
1.005025125628140614e+01 1.330511300219691520e+03
1.055276381909547645e+01 1.344485417034923330e+03
1.105527638190954676e+01 1.098207014974369258e+03
1.155778894472361706e+01 5.206760940380293050e+02
1.206030150753768737e+01 1.164892654225903470e+03
1.256281407035175768e+01 9.088566955379915271e+02
1.306532663316582799e+01 1.006568217974293589e+03
1.356783919597989829e+01 -9.727784651902453561e-01
1.407035175879396860e+01 1.392233706219539954e+03
1.457286432160803891e+01 -7.881232797151585601e+01
1.507537688442210921e+01 6.558891189616424526e+02
1.557788944723617952e+01 3.023380470190147093e+02
1.608040201005024983e+01 1.291534456200600971e+03
1.658291457286431836e+01 5.304783465064014081e+02
1.708542713567839044e+01 1.235169717936415736e+03
1.758793969849246253e+01 5.306085704906441833e+02
1.809045226130653106e+01 -5.920509583091333639e+01
1.859296482412059959e+01 4.947287189717432057e+02
1.909547738693467167e+01 1.178410014898613781e+03
1.959798994974874375e+01 3.668387919496982477e+02
2.010050251256281229e+01 6.390150501249968329e+02
2.060301507537688082e+01 8.693878942450956515e+01
2.110552763819095290e+01 -1.133899901517638114e+02
2.160804020100502498e+01 -1.399712886038231545e+02
2.211055276381909351e+01 1.781948940683316494e+02
2.261306532663316204e+01 6.801085578647005150e+02
2.311557788944723413e+01 3.557697027852832434e+02
2.361809045226130621e+01 4.981783288300800905e+02
2.412060301507537474e+01 1.213344359990909425e+02
2.462311557788944327e+01 8.122380242923159130e+02
2.512562814070351536e+01 9.418890937097548886e+02
2.562814070351758744e+01 1.106287644251407755e+03
2.613065326633165597e+01 -3.085663240827251457e+02
2.663316582914572450e+01 1.151327188707356072e+03
